sender_id,receiver_id,amount,timestamp,agent_id,device_id,is_fraud,fraud_scenario
U_749,U_3671,2627.64,2025-01-15 04:23:29,A_76,D_898,0,none
U_5786,U_6199,1918.07,2025-01-06 01:59:06,A_379,D_550,0,none
U_4665,U_4988,1540.45,2025-02-11 01:21:02,A_247,D_928,0,none
U_3222,U_3967,3491.47,2025-02-14 18:35:12,A_85,D_3721,0,none
U_7121,U_5218,1523.55,2025-01-21 11:22:58,A_34,D_2613,0,none
U_133,U_7153,527.22,2025-01-27 16:46:46,A_10,D_407,0,none
U_5721,U_8060,592.9,2025-02-05 12:32:28,A_184,D_4262,0,none
U_3096,U_9559,3855.49,2025-01-22 19:15:28,A_215,D_619,0,none
U_9516,U_5456,12.08,2025-01-20 11:30:22,A_146,D_2404,0,none
U_72,U_2496,255.36,2025-01-04 16:29:43,A_127,D_3944,0,none
U_4980,U_3287,2802.95,2025-01-04 01:24:16,A_61,D_3236,0,none
U_4860,U_2023,1814.17,2025-02-01 23:36:49,A_98,D_3425,0,none
U_1739,U_8061,1876.19,2025-01-21 05:15:34,A_370,D_4711,0,none
U_9569,U_7530,2657.44,2025-02-08 00:52:46,A_205,D_1302,1,mule_sim_swap
U_3190,U_3054,420.97,2025-01-10 16:40:17,A_292,D_287,0,none
U_4714,U_9020,1705.93,2025-01-13 02:24:13,A_184,D_365,0,none
U_2808,U_1022,4875.15,2025-01-31 21:01:29,A_349,D_1971,0,none
U_2698,U_7139,478.3,2025-02-10 10:23:18,A_365,D_1347,0,none
U_8740,U_9269,5647.56,2025-02-09 14:49:57,A_97,D_3532,0,none
U_6814,U_2529,599.91,2025-01-17 10:39:16,A_275,D_432,0,none
U_5115,U_4673,3760.36,2025-01-07 07:07:29,A_364,D_1035,0,none
U_3937,U_1169,342.9,2025-01-28 18:23:49,A_309,D_1385,0,none
U_3577,U_4773,656.62,2025-02-10 20:26:39,A_94,D_82,0,none
U_3045,U_2738,2399.42,2025-01-26 04:01:27,A_152,D_1173,0,none
U_833,U_9530,878.48,2025-01-12 09:50:37,A_223,D_2302,0,none
U_2659,U_5458,1869.22,2025-02-10 13:23:31,A_173,D_4208,0,none
U_7851,U_1551,3133.83,2025-01-02 19:57:47,A_23,D_3052,0,none
U_6552,U_6402,185.74,2025-02-10 12:06:41,A_275,D_4173,0,none
U_3087,U_7224,710.1,2025-01-15 18:26:03,A_307,D_1051,0,none
U_5845,U_3545,4276.04,2025-01-02 19:09:27,A_71,D_4063,0,none
U_3976,U_6480,2025.19,2025-02-02 05:26:30,A_305,D_2230,0,none
U_4727,U_1646,6300.54,2025-01-26 14:45:04,A_389,D_4462,0,none
U_420,U_1744,151.78,2025-02-07 21:13:59,A_240,D_1005,0,none
U_1112,U_8543,415.88,2025-01-06 14:29:12,A_382,D_1273,0,none
U_9426,U_9757,2483.91,2025-02-03 19:37:02,A_238,D_2497,0,none
U_894,U_8935,39.37,2025-02-01 23:59:40,A_152,D_4786,0,none
U_155,U_821,178.36,2025-02-09 08:52:04,A_26,D_2322,0,none
U_817,U_46,5478.02,2025-01-19 21:53:12,A_111,D_1097,0,none
U_5656,U_5478,854.3,2025-01-11 21:21:50,A_188,D_4621,0,none
U_3294,U_7704,167.88,2025-02-14 02:51:06,A_50,D_4228,0,none
U_9355,U_3180,1017.33,2025-01-09 19:37:01,A_201,D_4429,0,none
U_411,U_9236,359.62,2025-02-01 07:07:54,A_41,D_1578,0,none
U_9288,U_1076,660.38,2025-01-02 11:56:37,A_196,D_4100,0,none
U_2582,U_3102,255.84,2025-01-25 17:33:39,A_205,D_229,0,none
U_4363,U_4078,1036.34,2025-02-09 13:18:03,A_188,D_910,0,none
U_5012,U_5252,2710.72,2025-01-18 11:54:43,A_381,D_3515,0,none
U_3286,U_8102,1312.65,2025-01-24 15:12:48,A_361,D_3240,0,none
U_5,U_828,564.64,2025-02-09 01:00:02,A_32,D_1057,0,none
U_2531,U_4409,858.26,2025-02-12 15:38:05,A_276,D_1840,0,none
U_3401,U_1670,2223.78,2025-02-14 19:29:36,A_78,D_606,0,none
U_3183,U_7991,426.84,2025-01-06 06:11:48,A_23,D_653,0,none
U_4077,U_381,1730.69,2025-01-14 13:21:50,A_225,D_3879,0,none
U_9599,U_9716,349.92,2025-02-02 10:41:38,A_171,D_2648,0,none
U_2988,U_871,932.64,2025-02-06 08:03:47,A_46,D_1837,0,none
U_6729,U_3618,794.1,2025-01-09 07:02:53,A_219,D_4810,0,none
U_9402,U_5936,412.71,2025-01-20 03:29:18,A_340,D_3128,0,none
U_7518,U_420,2245.99,2025-02-01 02:28:28,A_208,D_3754,0,none
U_9088,U_8516,1526.78,2025-01-25 12:07:24,A_119,D_4961,0,none
U_5892,U_234,1444.41,2025-01-03 08:52:06,A_117,D_368,0,none
U_3839,U_4083,642.06,2025-02-14 11:50:36,A_168,D_1394,0,none
U_7392,U_2019,8150.73,2025-01-02 04:25:11,A_101,D_2709,0,none
U_8703,U_5560,7077.11,2025-01-14 04:56:02,A_183,D_2300,0,none
U_6788,U_5699,1270.34,2025-02-04 21:35:16,A_280,D_4100,0,none
U_9635,U_3279,578.81,2025-01-31 13:29:01,A_343,D_4055,0,none
U_5170,U_2440,2364.16,2025-02-11 14:59:09,A_64,D_1160,0,none
U_3337,U_6501,828.08,2025-01-28 05:08:42,A_268,D_320,0,none
U_8437,U_6147,2749.51,2025-02-12 10:01:02,A_107,D_705,0,none
U_6676,U_4132,976.25,2025-02-10 12:21:31,A_250,D_4231,0,none
U_5486,U_3889,1073.67,2025-01-07 12:26:22,A_352,D_3547,0,none
U_9162,U_689,2700.76,2025-01-22 11:32:27,A_214,D_1357,0,none
U_4748,U_8992,322.11,2025-02-01 21:58:48,A_217,D_1377,0,none
U_6499,U_3570,281.99,2025-01-02 06:35:57,A_124,D_1519,0,none
U_5216,U_5619,1401.87,2025-01-27 02:32:58,A_1,D_2262,0,none
U_7431,U_5779,6492.0,2025-01-29 13:19:46,A_121,D_2957,0,none
U_1820,U_1605,209.36,2025-01-24 23:39:12,A_323,D_1423,0,none
U_8091,U_3183,2153.43,2025-02-12 14:23:44,A_145,D_2554,0,none
U_7487,U_2472,2301.8,2025-01-22 09:55:42,A_314,D_4917,0,none
U_2265,U_8542,3698.46,2025-01-09 10:54:47,A_394,D_3223,0,none
U_6651,U_4960,682.55,2025-01-20 21:08:59,A_388,D_3588,0,none
U_1521,U_2219,1640.64,2025-02-04 02:55:44,A_156,D_61,0,none
U_2554,U_9781,3762.58,2025-01-09 03:48:45,A_320,D_4412,0,none
U_1501,U_5113,6144.2,2025-02-09 12:17:28,A_349,D_3669,0,none
U_1953,U_4834,235.34,2025-01-12 14:10:32,A_369,D_3008,0,none
U_7924,U_1791,3764.35,2025-01-26 10:30:01,A_167,D_1135,0,none
U_2794,U_6388,324.03,2025-01-06 14:29:46,A_304,D_2742,0,none
U_2964,U_993,441.76,2025-02-03 10:36:40,A_174,D_4581,0,none
U_2924,U_1899,4357.86,2025-01-29 01:59:11,A_200,D_2382,0,none
U_4389,U_2832,4542.86,2025-01-04 07:46:07,A_49,D_313,0,none
U_2087,U_7224,7146.32,2025-01-18 03:44:33,A_222,D_3080,0,none
U_3245,U_4643,1074.67,2025-01-22 18:30:30,A_114,D_2091,0,none
U_3818,U_3915,732.68,2025-01-23 17:27:02,A_8,D_4444,0,none
U_6556,U_8925,2159.69,2025-01-06 14:00:05,A_49,D_2800,0,none
U_9508,U_6234,1148.13,2025-01-29 01:44:32,A_18,D_3752,0,none
U_8065,U_9228,214.53,2025-02-04 00:23:59,A_259,D_1306,0,none
U_505,U_1043,155.52,2025-01-06 10:14:54,A_266,D_4972,0,none
U_6489,U_2975,2793.3,2025-02-12 10:02:27,A_364,D_215,0,none
U_4302,U_3593,2640.97,2025-02-11 05:14:57,A_280,D_4236,0,none
U_2881,U_1628,2499.1,2025-02-08 13:52:03,A_15,D_544,0,none
U_5178,U_7567,1901.3,2025-01-03 16:53:14,A_89,D_4500,0,none
U_5848,U_672,1369.14,2025-01-15 03:14:00,A_19,D_1624,0,none
U_3626,U_295,3457.17,2025-02-09 06:23:25,A_245,D_4753,0,none
U_2398,U_9849,450.41,2025-01-06 03:38:35,A_27,D_2945,0,none
U_2721,U_8436,1815.04,2025-01-12 04:09:06,A_4,D_3016,0,none
U_8365,U_3342,5854.48,2025-02-05 11:30:12,A_223,D_249,0,none
U_8086,U_8652,823.11,2025-01-30 04:35:35,A_300,D_3081,0,none
U_2669,U_4136,1260.58,2025-01-09 05:27:20,A_97,D_3534,0,none
U_3613,U_98,167.49,2025-02-12 10:15:18,A_282,D_3800,0,none
U_7964,U_7209,1511.48,2025-01-29 14:25:33,A_261,D_3842,0,none
U_9743,U_4685,2035.47,2025-02-10 13:15:58,A_105,D_1715,0,none
U_2326,U_9601,92.13,2025-01-22 13:32:07,A_146,D_3280,0,none
U_8655,U_9589,352.44,2025-01-13 18:24:00,A_151,D_971,0,none
U_5912,U_1607,857.71,2025-01-20 10:55:18,A_340,D_970,0,none
U_6318,U_7425,7188.66,2025-02-11 11:08:08,A_389,D_1242,0,none
U_3146,U_8716,461.11,2025-01-17 19:23:19,A_142,D_3164,0,none
U_1465,U_2872,2263.57,2025-01-12 22:21:35,A_282,D_1354,0,none
U_3239,U_8032,837.21,2025-02-12 07:49:31,A_312,D_666,0,none
U_8218,U_528,1534.55,2025-02-07 03:42:41,A_271,D_3604,0,none
U_3929,U_5715,4465.27,2025-01-27 13:08:25,A_377,D_111,0,none
U_719,U_5997,2791.51,2025-01-13 21:44:49,A_268,D_4847,0,none
U_2516,U_1952,982.54,2025-01-18 10:43:13,A_54,D_1084,0,none
U_7763,U_8396,4101.62,2025-01-28 10:11:49,A_171,D_2283,0,none
U_2184,U_8483,874.56,2025-02-07 22:42:12,A_104,D_2762,0,none
U_916,U_9523,632.9,2025-02-09 18:32:33,A_21,D_4688,0,none
U_7864,U_8746,450.23,2025-02-13 01:37:09,A_321,D_3822,0,none
U_8785,U_5140,811.33,2025-01-02 06:08:46,A_366,D_4503,0,none
U_77,U_6618,1023.78,2025-01-15 08:04:10,A_81,D_3136,0,none
U_4890,U_7293,7653.25,2025-01-07 19:08:56,A_135,D_3896,0,none
U_7023,U_295,1621.38,2025-02-12 10:22:48,A_77,D_936,0,none
U_8944,U_106,137.89,2025-02-07 18:58:34,A_158,D_2227,0,none
U_3497,U_600,2933.3,2025-01-12 21:53:57,A_39,D_258,0,none
U_9350,U_2240,40.78,2025-01-24 13:40:28,A_371,D_2053,0,none
U_8367,U_3033,14.87,2025-01-08 18:31:54,A_66,D_4144,1,loan_fraud
U_7400,U_2772,1652.53,2025-01-23 06:03:14,A_338,D_1393,0,none
U_774,U_1233,6746.97,2025-01-17 18:07:46,A_207,D_3477,0,none
U_6333,U_8761,86.87,2025-02-07 16:48:17,A_240,D_2783,0,none
U_6090,U_1799,3323.64,2025-01-23 21:39:09,A_136,D_3155,0,none
U_1645,U_9513,735.26,2025-02-06 10:21:05,A_273,D_2057,0,none
U_4225,U_5614,211.26,2025-02-12 22:30:28,A_256,D_1039,0,none
U_3394,U_9541,213.23,2025-01-26 19:42:44,A_301,D_3140,0,none
U_1658,U_2115,549.36,2025-01-18 15:53:51,A_42,D_3858,0,none
U_8179,U_5177,1385.57,2025-01-28 14:54:27,A_44,D_3468,0,none
U_4619,U_7859,1100.76,2025-01-28 19:27:56,A_71,D_4712,0,none
U_4517,U_4362,1269.64,2025-01-23 11:17:49,A_249,D_985,0,none
U_304,U_3598,1440.8,2025-01-27 20:35:33,A_153,D_17,0,none
U_3291,U_576,2398.6,2025-01-12 13:19:00,A_179,D_3025,0,none
U_2763,U_922,2901.51,2025-01-05 13:43:39,A_16,D_210,0,none
U_8375,U_6328,594.15,2025-02-04 04:53:20,A_135,D_3879,0,none
U_4579,U_7532,1258.98,2025-01-01 12:52:33,A_329,D_4277,0,none
U_5555,U_3886,562.75,2025-02-05 09:49:19,A_216,D_3575,0,none
U_8830,U_6136,479.78,2025-01-01 13:15:28,A_12,D_463,0,none
U_4420,U_3752,281.07,2025-02-04 18:38:33,A_274,D_4963,0,none
U_8779,U_1869,5298.72,2025-02-08 15:36:43,A_63,D_3165,0,none
U_3265,U_9448,698.64,2025-01-28 03:45:05,A_204,D_3166,0,none
U_1652,U_6973,2544.4,2025-01-06 22:21:48,A_261,D_512,0,none
U_8767,U_4619,51.85,2025-01-28 09:12:15,A_104,D_898,0,none
U_9326,U_9049,1877.74,2025-02-04 06:45:00,A_387,D_3000,0,none
U_2246,U_8363,408.57,2025-01-27 21:39:05,A_22,D_4290,0,none
U_9253,U_3812,864.55,2025-02-02 10:29:50,A_274,D_343,0,none
U_5872,U_9242,47.54,2025-02-13 17:33:10,A_243,D_1605,0,none
U_1477,U_898,2965.18,2025-02-12 17:20:13,A_315,D_4029,0,none
U_2414,U_2624,1340.19,2025-02-04 04:51:05,A_185,D_919,0,none
U_6461,U_6871,1947.53,2025-01-15 03:26:18,A_275,D_53,0,none
U_9956,U_9605,8974.7,2025-01-23 00:51:19,A_80,D_2980,0,none
U_1726,U_4254,406.13,2025-01-31 09:12:24,A_342,D_742,0,none
U_3480,U_6608,4679.0,2025-01-24 04:14:30,A_108,D_1847,1,business_fraud
U_7384,U_5622,189.85,2025-01-08 01:18:03,A_208,D_335,0,none
U_6629,U_2288,3895.92,2025-02-01 19:51:09,A_276,D_2664,0,none
U_1483,U_1100,2464.65,2025-01-16 07:34:15,A_249,D_3344,0,none
U_4195,U_7002,2406.17,2025-01-09 05:20:34,A_335,D_280,0,none
U_6504,U_3496,1050.2,2025-02-02 16:33:20,A_65,D_1546,0,none
U_9350,U_797,3481.55,2025-02-07 00:02:03,A_262,D_4288,0,none
U_7115,U_5322,58.11,2025-01-24 11:02:02,A_177,D_4739,0,none
U_7159,U_1666,6362.34,2025-01-01 03:21:30,A_351,D_36,0,none
U_9075,U_4540,807.23,2025-01-07 11:47:49,A_358,D_973,0,none
U_7877,U_805,1011.76,2025-01-26 15:31:45,A_226,D_4359,0,none
U_6112,U_3581,525.74,2025-01-08 02:39:53,A_354,D_1204,0,none
U_1818,U_1879,214.09,2025-01-20 17:41:14,A_234,D_3367,1,loan_fraud
U_3639,U_1112,2077.98,2025-02-11 01:33:13,A_198,D_2983,0,none
U_6786,U_2510,2608.97,2025-02-07 18:42:53,A_390,D_4015,0,none
U_2602,U_3602,9468.28,2025-01-07 12:28:53,A_127,D_388,0,none
U_1398,U_1662,11826.0,2025-01-20 05:55:25,A_391,D_4062,0,none
U_8649,U_3895,6324.73,2025-01-28 19:56:15,A_82,D_806,0,none
U_2073,U_7188,1292.09,2025-01-09 07:14:05,A_249,D_1449,0,none
U_5321,U_516,212.43,2025-02-10 05:06:00,A_132,D_4387,1,loan_fraud
U_8216,U_7447,1650.45,2025-01-06 08:35:39,A_138,D_1718,0,none
U_4704,U_9891,4270.13,2025-02-05 03:02:36,A_232,D_4126,0,none
U_4653,U_9664,505.97,2025-01-09 04:47:00,A_46,D_1324,0,none
U_8074,U_7081,259.05,2025-01-04 11:39:33,A_362,D_633,0,none
U_6067,U_6595,1479.39,2025-01-13 14:19:16,A_112,D_4550,1,loan_fraud
U_47,U_8714,1445.97,2025-01-06 07:19:57,A_249,D_3921,0,none
U_8303,U_9164,7112.64,2025-01-05 05:42:04,A_72,D_4932,0,none
U_3263,U_4899,2936.07,2025-01-10 10:55:16,A_392,D_4805,0,none
U_7851,U_8522,728.56,2025-01-16 02:21:47,A_386,D_487,0,none
U_296,U_6218,326.88,2025-01-16 09:29:17,A_59,D_660,0,none
U_641,U_9402,3076.94,2025-01-25 10:45:27,A_111,D_1398,0,none
U_3402,U_6557,655.1,2025-02-08 19:15:52,A_271,D_3212,0,none
U_8361,U_5026,5124.56,2025-01-01 05:00:10,A_301,D_1494,0,none
U_5602,U_1223,2927.61,2025-01-13 00:49:56,A_278,D_404,0,none
U_3014,U_6392,423.29,2025-01-28 07:39:03,A_328,D_1537,0,none
U_6010,U_8645,237.8,2025-01-20 11:35:20,A_282,D_769,0,none
U_4571,U_2541,1904.13,2025-01-03 22:10:58,A_301,D_3967,1,mule_sim_swap
U_5126,U_6663,1211.18,2025-01-05 06:18:18,A_264,D_3645,0,none
U_2498,U_1599,184.26,2025-01-12 05:29:36,A_375,D_3331,0,none
U_5138,U_5880,571.54,2025-01-22 16:20:37,A_29,D_1782,0,none
U_1728,U_9612,2970.1,2025-01-09 23:19:38,A_266,D_4190,0,none
U_4764,U_3811,366.36,2025-01-02 11:08:22,A_307,D_4385,0,none
U_6538,U_7980,17333.47,2025-01-02 09:41:04,A_13,D_332,0,none
U_3457,U_5802,583.69,2025-02-13 17:46:26,A_199,D_4025,0,none
U_643,U_2108,1119.94,2025-02-07 12:54:12,A_78,D_3610,0,none
U_8743,U_7832,4380.68,2025-01-07 00:23:26,A_53,D_1366,0,none
U_8380,U_7204,3410.32,2025-01-13 20:53:30,A_1,D_3876,0,none
U_2431,U_7273,1555.18,2025-01-08 06:17:39,A_324,D_2172,0,none
U_1301,U_808,7744.92,2025-02-13 14:13:09,A_275,D_4344,0,none
U_6538,U_9106,231.46,2025-02-13 05:03:34,A_94,D_2940,0,none
U_2407,U_8504,412.86,2025-01-08 06:03:37,A_78,D_656,0,none
U_429,U_8129,6502.79,2025-01-10 01:08:57,A_17,D_4488,0,none
U_7530,U_9672,1266.46,2025-01-13 16:07:41,A_231,D_1218,0,none
U_9893,U_9857,2858.47,2025-01-20 07:43:34,A_61,D_2372,0,none
U_3957,U_726,1921.11,2025-01-31 01:35:55,A_127,D_3990,0,none
U_4769,U_8969,1126.5,2025-01-04 07:39:37,A_147,D_4087,0,none
U_5052,U_213,2146.34,2025-01-16 05:11:02,A_128,D_177,0,none
U_2659,U_9531,276.33,2025-02-12 04:46:35,A_222,D_4679,0,none
U_6631,U_3989,1197.9,2025-01-26 08:22:36,A_0,D_1702,1,fraud_ring
U_9341,U_2531,5200.26,2025-01-26 03:57:14,A_181,D_697,0,none
U_9947,U_628,681.98,2025-01-18 19:47:54,A_327,D_2683,0,none
U_9671,U_2039,364.84,2025-01-05 19:27:04,A_134,D_3582,0,none
U_493,U_8595,419.87,2025-01-18 16:29:53,A_2,D_667,0,none
U_8544,U_8655,59.75,2025-01-11 05:46:10,A_344,D_3820,0,none
U_8979,U_454,3727.02,2025-02-12 14:55:34,A_113,D_4062,0,none
U_467,U_8329,0.28,2025-02-06 06:05:19,A_234,D_3291,0,none
U_1958,U_3338,4106.6,2025-01-25 08:57:16,A_114,D_768,0,none
U_2345,U_5586,3042.73,2025-01-30 05:49:35,A_176,D_2594,0,none
U_1826,U_8287,633.31,2025-01-27 13:47:17,A_145,D_491,0,none
U_4936,U_3332,583.53,2025-01-27 11:39:51,A_219,D_1314,0,none
U_1538,U_1353,711.19,2025-01-19 10:22:34,A_7,D_1306,0,none
U_605,U_3370,304.27,2025-01-19 01:19:34,A_27,D_934,0,none
U_2249,U_6635,2223.77,2025-01-01 23:11:43,A_84,D_2816,0,none
U_7653,U_4722,3897.7,2025-02-08 08:22:17,A_212,D_4884,0,none
U_6730,U_5107,1614.72,2025-01-11 09:06:31,A_304,D_2414,0,none
U_8111,U_7957,5443.91,2025-01-30 20:46:46,A_158,D_2601,0,none
U_8649,U_387,2821.64,2025-02-10 20:59:58,A_97,D_3551,0,none
U_1547,U_6928,4054.31,2025-01-18 18:59:09,A_386,D_4603,0,none
U_855,U_4601,617.11,2025-02-09 14:49:55,A_63,D_2841,0,none
U_7604,U_3127,1697.31,2025-01-22 16:24:56,A_43,D_4619,0,none
U_2598,U_6444,4556.91,2025-01-21 10:35:15,A_388,D_2351,0,none
U_2659,U_8708,77.03,2025-02-03 05:54:53,A_205,D_2232,0,none
U_5400,U_4181,3779.14,2025-01-27 15:08:39,A_228,D_4004,0,none
U_5035,U_3778,1012.23,2025-01-25 17:15:50,A_71,D_1434,0,none
U_2669,U_3628,580.14,2025-02-04 10:15:59,A_231,D_3061,0,none
U_3748,U_9240,1094.34,2025-02-10 06:38:50,A_173,D_917,0,none
U_5873,U_7571,3111.68,2025-02-09 16:21:37,A_215,D_3210,0,none
U_1559,U_881,1348.48,2025-02-11 06:24:04,A_41,D_2871,0,none
U_6604,U_8477,303.72,2025-01-24 13:15:13,A_80,D_4500,0,none
U_6440,U_7944,1820.89,2025-02-05 07:23:49,A_287,D_886,0,none
U_2654,U_8545,197.05,2025-02-06 06:08:31,A_107,D_3519,0,none
U_433,U_7421,492.93,2025-02-11 07:57:38,A_214,D_3810,0,none
U_1324,U_3706,1219.91,2025-02-06 21:31:55,A_82,D_4915,0,none
U_2714,U_3220,18.47,2025-01-23 11:42:20,A_148,D_334,0,none
U_8614,U_8904,182.99,2025-02-01 19:22:58,A_297,D_3581,0,none
U_2772,U_6360,1675.52,2025-02-08 14:58:17,A_341,D_609,0,none
U_5588,U_1768,143.82,2025-02-06 19:08:14,A_283,D_154,0,none
U_4769,U_4316,700.36,2025-02-03 04:17:45,A_184,D_1569,0,none
U_9957,U_929,1399.8,2025-02-06 18:25:56,A_81,D_3653,0,none
U_651,U_1563,698.43,2025-01-04 01:30:34,A_366,D_2318,0,none
U_7645,U_9160,765.95,2025-01-05 04:22:59,A_250,D_4223,0,none
U_4100,U_1401,3007.18,2025-01-21 07:22:17,A_292,D_4445,0,none
U_1019,U_9792,3989.07,2025-01-27 09:18:36,A_307,D_3374,0,none
U_491,U_183,1451.88,2025-01-01 21:42:38,A_88,D_4524,0,none
U_4905,U_8383,823.06,2025-02-08 21:22:15,A_230,D_2475,0,none
U_7923,U_2409,1950.94,2025-01-16 06:29:08,A_376,D_3987,0,none
U_475,U_3814,1890.77,2025-02-07 23:07:56,A_324,D_4049,0,none
U_8685,U_3290,869.59,2025-02-09 18:40:57,A_17,D_479,0,none
U_8937,U_2812,4378.29,2025-02-08 15:23:47,A_284,D_4415,0,none
U_3783,U_4856,931.91,2025-01-30 19:49:47,A_97,D_60,0,none
U_8326,U_9555,631.96,2025-01-03 12:19:00,A_331,D_1605,0,none
U_7741,U_3135,2612.79,2025-02-12 11:31:21,A_78,D_199,0,none
U_6676,U_7358,1449.28,2025-02-05 00:07:29,A_0,D_1689,1,loan_fraud
U_2448,U_1297,2123.2,2025-02-09 10:13:46,A_42,D_32,0,none
U_1708,U_2045,1740.05,2025-02-07 11:00:54,A_20,D_741,0,none
U_4094,U_6404,1602.7,2025-01-27 14:14:14,A_155,D_1505,0,none
U_7427,U_8167,4506.15,2025-01-10 23:03:35,A_261,D_1503,0,none
U_8858,U_3276,486.05,2025-02-11 17:53:30,A_245,D_3704,0,none
U_1276,U_4389,1390.5,2025-01-17 19:33:34,A_42,D_3954,0,none
U_9764,U_2565,714.69,2025-02-12 21:38:08,A_215,D_1491,0,none
U_555,U_3827,869.21,2025-02-11 12:39:35,A_397,D_605,0,none
U_7197,U_7230,2726.34,2025-02-13 16:11:04,A_47,D_1300,0,none
U_3973,U_2185,3765.24,2025-01-28 15:16:20,A_168,D_1210,0,none
U_6704,U_6454,2221.81,2025-02-02 04:23:12,A_129,D_1033,0,none
U_246,U_220,387.38,2025-01-23 04:37:09,A_87,D_3867,0,none
U_2401,U_3694,1908.79,2025-02-04 09:11:47,A_212,D_1271,0,none
U_2548,U_8284,785.61,2025-01-31 02:23:50,A_248,D_4266,0,none
U_450,U_7270,866.55,2025-01-10 15:27:22,A_121,D_4356,0,none
U_5969,U_6261,3217.56,2025-01-24 23:10:57,A_368,D_479,0,none
U_8239,U_5497,1354.24,2025-01-20 12:28:23,A_191,D_2065,0,none
U_4377,U_3061,1731.53,2025-02-14 10:54:30,A_334,D_2088,0,none
U_8883,U_7929,4065.87,2025-01-10 07:29:20,A_193,D_2942,0,none
U_1560,U_2194,78.08,2025-01-20 06:36:31,A_387,D_2370,0,none
U_9438,U_2695,2009.32,2025-02-10 05:19:45,A_112,D_2573,0,none
U_7477,U_9180,1089.19,2025-02-13 20:45:24,A_372,D_2126,0,none
U_3491,U_1159,2538.51,2025-01-24 01:33:03,A_365,D_4835,0,none
U_1113,U_3075,4287.44,2025-01-04 11:34:33,A_341,D_2821,0,none
U_2906,U_6503,2917.97,2025-02-13 17:50:25,A_54,D_2174,0,none
U_4271,U_1744,1187.29,2025-02-13 16:04:21,A_96,D_846,0,none
U_4043,U_6083,1678.7,2025-02-08 07:46:20,A_143,D_143,0,none
U_2179,U_6606,419.6,2025-02-12 16:53:07,A_244,D_4368,0,none
U_4836,U_1135,5460.68,2025-02-13 12:43:09,A_309,D_817,0,none
U_5185,U_4128,6974.51,2025-01-04 02:52:02,A_125,D_2070,0,none
U_3896,U_3687,746.49,2025-01-05 01:25:49,A_260,D_1213,0,none
U_8326,U_9070,5841.67,2025-02-13 22:44:19,A_319,D_2909,0,none
U_3775,U_1979,107.2,2025-01-31 01:29:02,A_341,D_3510,0,none
U_297,U_2181,344.29,2025-01-12 23:51:51,A_260,D_1041,0,none
U_3482,U_6969,64.12,2025-02-14 08:58:03,A_266,D_326,0,none
U_7009,U_7350,1852.21,2025-01-06 17:20:42,A_12,D_4258,0,none
U_7644,U_1236,8493.47,2025-02-05 14:35:39,A_302,D_414,0,none
U_5307,U_45,1833.42,2025-01-31 05:10:26,A_98,D_2261,0,none
U_7285,U_6384,150.09,2025-01-07 17:02:03,A_260,D_1089,0,none
U_910,U_5529,275.58,2025-01-08 22:31:19,A_38,D_4782,0,none
U_7044,U_4863,3660.21,2025-01-20 03:41:12,A_140,D_1363,0,none
U_408,U_2463,120.1,2025-02-11 09:12:38,A_346,D_3956,0,none
U_4113,U_5348,416.78,2025-02-04 10:25:14,A_109,D_3297,0,none
U_4870,U_9862,5002.89,2025-01-30 14:12:29,A_259,D_3797,0,none
U_2177,U_5150,1753.15,2025-01-03 20:17:43,A_297,D_2239,0,none
U_9060,U_943,3445.88,2025-02-02 18:08:13,A_132,D_3568,0,none
U_874,U_7339,1018.39,2025-01-25 04:52:55,A_284,D_3639,0,none
U_6437,U_8003,5365.26,2025-02-14 04:27:12,A_95,D_2162,0,none
U_295,U_4680,178.4,2025-02-10 05:04:53,A_310,D_2473,0,none
U_4445,U_9003,2027.01,2025-01-21 19:49:44,A_50,D_640,0,none
U_5073,U_9055,4803.09,2025-01-22 12:09:07,A_386,D_2757,0,none
U_2907,U_3769,4386.88,2025-01-01 17:19:43,A_94,D_734,0,none
U_734,U_7270,1243.27,2025-01-04 12:58:46,A_180,D_1691,0,none
U_651,U_2807,3348.13,2025-02-04 22:42:47,A_83,D_3488,0,none
U_9026,U_3362,686.89,2025-02-12 08:03:50,A_138,D_1219,0,none
U_5758,U_9566,6145.47,2025-02-08 11:43:52,A_47,D_4301,0,none
U_8664,U_8217,2209.27,2025-01-07 07:41:44,A_323,D_4797,0,none
U_7313,U_3444,57.43,2025-02-05 09:20:34,A_347,D_3375,0,none
U_3184,U_4104,1872.95,2025-01-26 04:23:52,A_41,D_4941,0,none
U_6509,U_3153,2887.86,2025-02-13 07:06:26,A_35,D_1890,0,none
U_8063,U_6530,8509.11,2025-01-05 22:39:02,A_233,D_4159,0,none
U_2527,U_2957,1123.36,2025-01-06 05:22:58,A_190,D_382,0,none
U_2993,U_2908,641.26,2025-01-08 23:43:31,A_180,D_320,0,none
U_6316,U_474,8372.09,2025-02-04 09:58:26,A_226,D_2360,0,none
U_9366,U_1884,2315.48,2025-01-26 19:21:40,A_189,D_1306,0,none
U_9917,U_3390,889.47,2025-01-31 23:26:24,A_321,D_4144,0,none
U_6081,U_484,4165.94,2025-01-09 22:20:29,A_231,D_3532,0,none
U_4513,U_9742,1605.32,2025-01-02 11:22:03,A_176,D_3750,0,none
U_6247,U_2187,8945.75,2025-02-09 17:08:49,A_353,D_4636,1,fraud_ring
