timestamp,sender_id,receiver_id,amount,agent_id,device_id,is_fraud,fraud_scenario,num_accounts_linked,shared_device_flag,avg_transaction_amount,transaction_frequency,num_unique_recipients,transactions_last_24hr,round_amount_flag,hour,night_activity_flag
2025-01-22 07:26:10,U_4447,U_2180,228.43,A_184,D_1120,0,none,19,1,1125.5514285714285,14,14,1.0,0,7,0
2025-01-22 07:27:20,U_1812,U_3490,237.11,A_292,D_528,0,none,19,1,2172.8535714285713,14,14,1.0,0,7,0
2025-01-22 07:28:31,U_4544,U_9903,744.0,A_15,D_2639,0,none,20,1,1536.09,10,10,1.0,0,7,0
2025-01-22 07:28:38,U_9350,U_7683,2937.41,A_393,D_2001,0,none,22,1,2676.7885714285717,14,14,1.0,0,7,0
2025-01-22 07:30:14,U_4725,U_7363,1465.41,A_159,D_3092,0,none,25,1,2385.8654545454547,11,11,1.0,0,7,0
2025-01-22 07:33:03,U_4508,U_7080,710.87,A_55,D_1328,0,none,20,1,5586.339166666666,12,12,1.0,0,7,0
2025-01-22 07:33:48,U_1893,U_2595,9575.06,A_251,D_2384,0,none,19,1,2559.519375,16,16,1.0,0,7,0
2025-01-22 07:34:46,U_2245,U_1072,3673.48,A_108,D_1087,0,none,25,1,1149.182857142857,7,7,1.0,0,7,0
2025-01-22 07:34:54,U_9188,U_6959,1.1,A_27,D_4747,0,none,19,1,2146.5433333333335,15,15,1.0,0,7,0
2025-01-22 07:34:57,U_5694,U_6549,581.7,A_10,D_2265,0,none,23,1,1613.0015384615385,13,13,2.0,0,7,0
2025-01-22 07:35:12,U_1047,U_350,2303.8,A_99,D_3860,0,none,22,1,1395.6618181818183,11,11,2.0,0,7,0
2025-01-22 07:36:02,U_6269,U_9846,921.34,A_20,D_802,0,none,16,1,1593.6233333333332,12,12,1.0,0,7,0
2025-01-22 07:36:41,U_7658,U_3058,8565.45,A_340,D_2605,1,mule_sim_swap,24,1,2282.849230769231,13,13,2.0,0,7,0
2025-01-22 07:36:44,U_4826,U_8506,12565.11,A_396,D_3257,1,fast_cashout,19,1,3471.1307692307696,13,13,1.0,0,7,0
2025-01-22 07:37:02,U_4826,U_1451,1130.13,A_315,D_2148,1,fast_cashout,20,1,3471.1307692307696,13,13,2.0,0,7,0
2025-01-22 07:37:03,U_4826,U_6221,5782.2300000000005,A_65,D_1804,1,fast_cashout,26,1,3471.1307692307696,13,13,3.0,0,7,0
2025-01-22 07:37:12,U_4826,U_1385,6293.88,A_175,D_638,1,fast_cashout,22,1,3471.1307692307696,13,13,4.0,0,7,0
2025-01-22 07:37:14,U_4826,U_4123,695.8199999999999,A_316,D_2903,1,fast_cashout,16,1,3471.1307692307696,13,13,5.0,0,7,0
2025-01-22 07:37:27,U_6601,U_5719,3996.79,A_314,D_3641,0,none,20,1,1595.055,8,8,1.0,0,7,0
2025-01-22 07:38:07,U_4481,U_6802,1790.55,A_255,D_3700,0,none,23,1,2412.484,15,15,2.0,0,7,0
2025-01-22 07:40:36,U_7448,U_5871,741.49,A_190,D_652,0,none,25,1,2898.1176923076923,13,13,2.0,0,7,0
2025-01-22 07:40:37,U_6931,U_6469,2996.5,A_227,D_4970,0,none,27,1,1358.020909090909,11,11,1.0,0,7,0
2025-01-22 07:40:40,U_7401,U_6854,3186.56,A_27,D_2127,0,none,20,1,5605.810909090909,11,11,2.0,0,7,0
2025-01-22 07:40:45,U_6498,U_7439,1959.34,A_186,D_2878,0,none,17,1,1308.9009090909092,11,11,1.0,0,7,0
2025-01-22 07:41:01,U_5993,U_2602,3993.06,A_122,D_2026,0,none,17,1,1592.80375,8,8,2.0,0,7,0
2025-01-22 07:41:32,U_9762,U_2008,1020.9,A_143,D_3114,0,none,25,1,2678.4058333333332,12,12,1.0,0,7,0
2025-01-22 07:41:57,U_4679,U_5086,83.67,A_378,D_462,0,none,23,1,1733.1860000000001,15,15,2.0,0,7,0
2025-01-22 07:42:00,U_2846,U_7669,415.44,A_235,D_2930,0,none,18,1,980.892,5,5,1.0,0,7,0
2025-01-22 07:42:39,U_3542,U_6026,807.3,A_110,D_1122,0,none,20,1,4304.402727272727,11,11,1.0,0,7,0
2025-01-22 07:42:43,U_5269,U_6510,505.57,A_51,D_3666,0,none,29,1,2379.947777777778,9,9,1.0,0,7,0
2025-01-22 07:42:46,U_4498,U_7198,765.21,A_148,D_3702,0,none,22,1,1701.243,10,10,1.0,0,7,0
2025-01-22 07:45:05,U_8052,U_5478,941.45,A_318,D_3820,0,none,31,1,588.35,10,10,1.0,0,7,0
2025-01-22 07:45:59,U_6329,U_1621,2005.08,A_153,D_4481,0,none,14,1,1882.868888888889,9,9,1.0,0,7,0
2025-01-22 07:46:08,U_7599,U_1692,438.01,A_325,D_3243,0,none,26,1,3942.2699999999995,10,10,1.0,0,7,0
2025-01-22 07:46:40,U_4303,U_2201,766.37,A_81,D_1391,0,none,27,1,1668.9063636363637,11,11,1.0,0,7,0
2025-01-22 07:46:41,U_6423,U_8623,4465.42,A_242,D_4402,0,none,17,1,2614.24,9,9,1.0,0,7,0
2025-01-22 07:48:32,U_4481,U_3585,2271.45,A_164,D_2047,0,none,20,1,2412.484,15,15,3.0,0,7,0
2025-01-22 07:48:55,U_3059,U_4243,1299.38,A_23,D_2352,0,none,27,1,1612.26,11,11,1.0,0,7,0
2025-01-22 07:49:19,U_4282,U_5063,355.5,A_249,D_4058,0,none,22,1,1680.702,15,15,1.0,0,7,0
2025-01-22 07:49:29,U_4633,U_4931,593.43,A_181,D_4738,0,none,20,1,1680.216,5,5,1.0,0,7,0
2025-01-22 07:49:48,U_2859,U_8838,1518.36,A_300,D_496,0,none,22,1,1588.96875,8,8,1.0,0,7,0
2025-01-22 07:49:53,U_8236,U_5879,2204.63,A_108,D_4752,0,none,17,1,1734.1,13,13,1.0,0,7,0
2025-01-22 07:50:17,U_9206,U_2426,2159.8,A_156,D_2387,0,none,21,1,2590.948,10,9,1.0,0,7,0
2025-01-22 07:52:07,U_9775,U_8686,3300.98,A_326,D_4380,0,none,20,1,1595.8978571428572,14,14,2.0,0,7,0
2025-01-22 07:52:44,U_1760,U_485,2183.56,A_319,D_2007,0,none,26,1,2511.276363636364,11,11,1.0,0,7,0
2025-01-22 07:53:38,U_1666,U_9015,3570.57,A_135,D_3493,0,none,21,1,1747.3614285714286,7,7,1.0,0,7,0
2025-01-22 07:53:44,U_4252,U_7922,291.79,A_271,D_2005,0,none,24,1,2658.9345454545455,11,11,1.0,0,7,0
2025-01-22 07:54:01,U_8818,U_48,309.47,A_63,D_1533,0,none,22,1,1423.6514285714286,7,7,1.0,0,7,0
2025-01-22 07:54:52,U_6200,U_189,353.32,A_162,D_3445,0,none,20,1,1602.787857142857,14,14,1.0,0,7,0
2025-01-22 07:55:47,U_7284,U_384,2400.6,A_181,D_4055,0,none,20,1,2235.39,7,7,1.0,0,7,0
2025-01-22 07:55:56,U_4024,U_8728,6168.1,A_151,D_4994,0,none,16,1,2276.50375,8,8,2.0,0,7,0
2025-01-22 07:58:04,U_2332,U_8567,743.99,A_117,D_2769,0,none,16,1,1591.906,5,5,1.0,0,7,0
2025-01-22 07:59:32,U_9762,U_1189,2881.82,A_174,D_1099,0,none,26,1,2678.4058333333332,12,12,2.0,0,7,0
2025-01-22 07:59:49,U_116,U_3540,244.71,A_273,D_3511,0,none,22,1,1704.3207692307692,13,13,1.0,0,7,0
2025-01-22 07:59:49,U_2718,U_6192,338.02,A_114,D_3804,0,none,21,1,2313.6293333333333,15,15,1.0,0,7,0
2025-01-22 08:00:05,U_1642,U_8822,719.75,A_384,D_4838,0,none,32,1,2068.145,12,12,1.0,0,8,0
2025-01-22 08:00:13,U_2456,U_3584,7206.14,A_292,D_3601,0,none,18,1,2055.44,12,12,2.0,0,8,0
2025-01-22 08:00:36,U_7409,U_3285,615.43,A_184,D_4886,0,none,23,1,2112.0036363636364,11,11,1.0,0,8,0
2025-01-22 08:02:21,U_6896,U_6086,251.56,A_309,D_3022,0,none,15,1,1128.4066666666668,9,9,1.0,0,8,0
2025-01-22 08:02:49,U_4021,U_4732,124.26,A_225,D_4211,0,none,21,1,1296.7933333333333,9,9,1.0,0,8,0
2025-01-22 08:02:50,U_3447,U_2867,648.48,A_219,D_1632,1,business_fraud,24,1,1722.5027272727273,11,7,1.0,0,8,0
2025-01-22 08:02:56,U_4336,U_2613,658.82,A_111,D_613,0,none,21,1,1921.7600000000002,7,7,1.0,0,8,0
2025-01-22 08:03:44,U_8088,U_9400,2701.35,A_144,D_1656,0,none,28,1,3282.35,10,10,1.0,0,8,0
2025-01-22 08:04:14,U_1994,U_1853,4055.0,A_10,D_2342,0,none,22,1,1440.2266666666667,12,12,1.0,0,8,0
2025-01-22 08:04:29,U_5503,U_6351,2548.18,A_53,D_772,0,none,22,1,1672.50875,16,16,1.0,0,8,0
2025-01-22 08:05:08,U_6151,U_9900,853.1,A_78,D_577,0,none,15,1,1741.6825000000003,4,4,1.0,0,8,0
2025-01-22 08:05:28,U_4796,U_2444,455.99,A_161,D_3107,0,none,25,1,1474.2362500000002,8,8,2.0,0,8,0
2025-01-22 08:06:40,U_2599,U_1231,5213.17,A_292,D_1954,0,none,32,1,1961.7176923076925,13,13,1.0,0,8,0
2025-01-22 08:06:51,U_1195,U_9758,198.88,A_36,D_4125,0,none,25,1,1564.1354545454544,11,11,1.0,0,8,0
2025-01-22 08:07:05,U_8076,U_359,3421.42,A_30,D_4246,0,none,18,1,1872.0491666666667,12,12,1.0,0,8,0
2025-01-22 08:07:22,U_348,U_6423,355.73,A_342,D_1076,0,none,19,1,692.3766666666667,9,9,3.0,0,8,0
2025-01-22 08:07:26,U_2954,U_8277,5646.77,A_64,D_2526,0,none,15,1,2029.4080000000001,10,10,1.0,0,8,0
2025-01-22 08:07:33,U_4439,U_8156,7198.44,A_358,D_1559,0,none,20,1,2576.4171428571426,7,7,1.0,0,8,0
2025-01-22 08:08:12,U_3920,U_5895,2708.14,A_103,D_646,0,none,15,1,1959.4091666666666,12,12,1.0,0,8,0
2025-01-22 08:09:16,U_890,U_663,2524.43,A_274,D_1492,0,none,16,1,1333.74125,8,8,1.0,0,8,0
2025-01-22 08:09:20,U_4229,U_7944,4692.93,A_272,D_2752,0,none,19,1,1844.351,10,10,2.0,0,8,0
2025-01-22 08:09:42,U_7648,U_9871,391.14,A_211,D_4031,0,none,17,1,2771.9413333333337,15,15,1.0,0,8,0
2025-01-22 08:10:03,U_8482,U_8520,1716.31,A_230,D_4615,0,none,24,1,2143.068888888889,9,9,2.0,0,8,0
2025-01-22 08:10:16,U_2879,U_567,1609.97,A_360,D_4996,0,none,19,1,2286.9139999999998,15,15,1.0,0,8,0
2025-01-22 08:10:16,U_3992,U_3916,243.14,A_49,D_2969,0,none,25,1,2821.5227272727275,11,11,1.0,0,8,0
2025-01-22 08:12:51,U_8890,U_7042,201.92,A_201,D_3378,0,none,20,1,1755.8816666666664,12,12,1.0,0,8,0
2025-01-22 08:13:14,U_7914,U_9969,4496.09,A_284,D_4775,0,none,23,1,1644.7418181818182,11,11,1.0,0,8,0
2025-01-22 08:14:12,U_5500,U_2340,1913.3,A_121,D_459,0,none,16,1,2860.8250000000003,12,12,1.0,0,8,0
2025-01-22 08:14:24,U_4972,U_3070,5579.24,A_4,D_2502,0,none,24,1,2526.9474999999998,16,16,3.0,0,8,0
2025-01-22 08:14:39,U_2543,U_6035,1901.72,A_65,D_4400,0,none,21,1,1912.5125,8,8,1.0,0,8,0
2025-01-22 08:14:53,U_5052,U_3782,1921.38,A_27,D_3969,0,none,19,1,1692.377,10,10,1.0,0,8,0
2025-01-22 08:15:46,U_1853,U_5068,1731.37,A_277,D_3175,0,none,21,1,2194.646923076923,13,13,1.0,0,8,0
2025-01-22 08:15:55,U_9280,U_6945,721.08,A_383,D_3845,0,none,22,1,3204.9245454545453,11,10,1.0,0,8,0
2025-01-22 08:19:13,U_897,U_3403,3174.72,A_196,D_2045,0,none,27,1,1784.6033333333335,9,9,1.0,0,8,0
2025-01-22 08:19:39,U_1168,U_9399,4046.65,A_242,D_2818,0,none,27,1,2747.130625,16,16,1.0,0,8,0
2025-01-22 08:21:25,U_9738,U_1867,1446.77,A_120,D_4750,0,none,22,1,1382.8233333333333,15,15,1.0,0,8,0
2025-01-22 08:21:34,U_8037,U_8889,2054.6,A_183,D_1640,0,none,21,1,1680.5992307692309,13,13,1.0,0,8,0
2025-01-22 08:23:15,U_452,U_7595,84.72,A_316,D_1180,0,none,19,1,1595.18,8,8,1.0,0,8,0
2025-01-22 08:24:16,U_5951,U_9135,581.34,A_148,D_2995,0,none,24,1,1724.5063636363636,11,11,1.0,0,8,0
2025-01-22 08:24:17,U_7464,U_8490,1332.77,A_339,D_659,0,none,26,1,622.3720000000001,10,10,1.0,0,8,0
2025-01-22 08:24:39,U_2090,U_353,1529.88,A_204,D_1152,0,none,14,1,1578.3814285714286,7,7,1.0,0,8,0
2025-01-22 08:25:16,U_5,U_7613,8668.83,A_227,D_1609,0,none,26,1,2728.52,6,6,1.0,0,8,0
2025-01-22 08:25:51,U_6950,U_9434,1093.16,A_26,D_2392,0,none,22,1,2396.324285714286,7,7,1.0,0,8,0
2025-01-22 08:26:10,U_8644,U_2670,507.11,A_253,D_4901,0,none,29,1,4275.051,10,10,1.0,0,8,0
2025-01-22 08:26:30,U_3531,U_5192,4600.95,A_122,D_847,0,none,25,1,1615.0733333333335,6,6,1.0,0,8,0
2025-01-22 08:26:42,U_475,U_3922,684.62,A_13,D_1736,0,none,24,1,1529.8981818181817,11,11,1.0,0,8,0
2025-01-22 08:28:32,U_5421,U_6278,856.69,A_91,D_2112,0,none,28,1,2780.523333333333,6,6,1.0,0,8,0
2025-01-22 08:30:22,U_2974,U_256,1939.4,A_30,D_2121,0,none,15,1,1934.1200000000001,9,9,2.0,0,8,0
2025-01-22 08:30:47,U_790,U_6161,972.46,A_210,D_2871,0,none,24,1,1909.6641666666667,12,12,1.0,0,8,0
2025-01-22 08:33:01,U_8248,U_6455,7937.19,A_65,D_1601,0,none,20,1,3188.7084999999997,20,20,1.0,0,8,0
2025-01-22 08:33:31,U_7733,U_3166,3855.34,A_139,D_2244,0,none,17,1,1829.9166666666667,12,12,1.0,0,8,0
2025-01-22 08:34:20,U_152,U_2270,772.08,A_128,D_4889,0,none,26,1,1468.831875,16,16,1.0,0,8,0
2025-01-22 08:34:41,U_7469,U_5320,961.09,A_96,D_13,0,none,23,1,3675.84625,8,8,1.0,0,8,0
2025-01-22 08:35:43,U_7639,U_1938,3601.51,A_231,D_1093,0,none,15,1,2936.9085714285716,7,7,1.0,0,8,0
2025-01-22 08:37:21,U_7098,U_2791,1421.88,A_262,D_2374,0,none,15,1,2964.478888888889,9,9,1.0,0,8,0
2025-01-22 08:39:23,U_7470,U_2368,4731.6,A_77,D_2742,0,none,24,1,2096.9664285714284,14,14,1.0,0,8,0
2025-01-22 08:40:22,U_6972,U_6915,3552.51,A_75,D_655,0,none,21,1,2127.053157894737,19,19,1.0,0,8,0
2025-01-22 08:40:30,U_4484,U_8823,4335.47,A_79,D_3499,0,none,24,1,2588.9459999999995,15,15,1.0,0,8,0
2025-01-22 08:41:02,U_1233,U_2962,2225.09,A_116,D_22,0,none,16,1,2199.1447368421054,19,19,1.0,0,8,0
2025-01-22 08:43:16,U_2939,U_6855,856.99,A_284,D_4293,0,none,23,1,1016.9549999999999,10,10,1.0,0,8,0
2025-01-22 08:43:16,U_7821,U_8358,4345.81,A_3,D_1365,0,none,17,1,2900.8836363636365,22,22,1.0,0,8,0
2025-01-22 08:43:22,U_738,U_1874,1738.67,A_276,D_4373,0,none,24,1,1650.8025,8,8,1.0,0,8,0
2025-01-22 08:43:57,U_7935,U_5406,2564.65,A_253,D_51,0,none,18,1,2152.9610000000002,10,10,1.0,0,8,0
2025-01-22 08:44:50,U_5670,U_7093,462.87,A_77,D_3292,0,none,19,1,2616.7093333333332,15,15,1.0,0,8,0
2025-01-22 08:45:16,U_5035,U_5794,1111.01,A_53,D_4142,0,none,21,1,2417.818181818182,11,11,2.0,0,8,0
2025-01-22 08:45:54,U_2072,U_5389,1213.97,A_275,D_2193,0,none,17,1,1408.0708333333332,12,12,1.0,0,8,0
2025-01-22 08:46:04,U_9719,U_5766,1046.62,A_6,D_3533,0,none,23,1,2117.2427272727273,11,11,1.0,0,8,0
2025-01-22 08:48:31,U_4713,U_1783,5270.52,A_82,D_4747,0,none,19,1,1820.7133333333334,15,15,1.0,0,8,0
2025-01-22 08:48:50,U_1231,U_5057,1957.44,A_327,D_2451,0,none,20,1,1972.862222222222,9,9,1.0,0,8,0
2025-01-22 08:50:41,U_3429,U_2561,390.69,A_139,D_1909,0,none,18,1,1787.4877777777776,9,9,1.0,0,8,0
2025-01-22 08:50:59,U_9491,U_4431,2000.49,A_63,D_1765,0,none,21,1,1741.5675,8,8,1.0,0,8,0
2025-01-22 08:51:03,U_795,U_2300,5025.45,A_23,D_2991,0,none,23,1,2061.769230769231,13,13,1.0,0,8,0
2025-01-22 08:51:31,U_833,U_1834,2163.9,A_27,D_1284,0,none,28,1,1757.485,8,8,1.0,0,8,0
2025-01-22 08:52:43,U_1585,U_3728,5838.9,A_369,D_1936,0,none,22,1,2430.665,8,8,1.0,0,8,0
2025-01-22 08:53:46,U_4751,U_2265,461.45,A_203,D_3489,0,none,17,1,2707.1014285714286,14,14,1.0,0,8,0
2025-01-22 08:54:21,U_2475,U_1678,2440.35,A_117,D_4751,0,none,26,1,1369.5788888888887,9,9,1.0,0,8,0
2025-01-22 08:55:43,U_8281,U_2302,2440.0,A_337,D_4693,0,none,20,1,1463.5855555555556,9,9,1.0,0,8,0
2025-01-22 08:56:54,U_1099,U_2945,689.63,A_246,D_1447,0,none,24,1,1500.2861538461539,13,13,2.0,0,8,0
2025-01-22 08:57:16,U_4127,U_460,1180.21,A_30,D_235,0,none,19,1,1767.1883333333335,6,6,1.0,0,8,0
2025-01-22 08:57:57,U_235,U_8850,1043.43,A_289,D_2559,0,none,23,1,2532.6121428571428,14,14,2.0,0,8,0
2025-01-22 08:59:59,U_1654,U_6509,3432.87,A_148,D_1082,0,none,25,1,1722.44625,8,8,1.0,0,8,0
2025-01-22 09:00:08,U_2646,U_7145,4024.42,A_254,D_3549,0,none,19,1,2060.394444444444,9,9,1.0,0,9,0
2025-01-22 09:01:08,U_1780,U_6368,516.04,A_21,D_4028,0,none,14,1,752.87,5,5,1.0,0,9,0
2025-01-22 09:01:19,U_3774,U_4835,1645.01,A_265,D_4275,1,business_fraud,16,1,1625.8453333333334,15,11,1.0,0,9,0
2025-01-22 09:01:55,U_4447,U_5450,629.06,A_12,D_3156,0,none,17,1,1125.5514285714285,14,14,2.0,0,9,0
2025-01-22 09:01:57,U_8769,U_9743,2945.08,A_264,D_4930,0,none,20,1,2233.7226666666666,15,15,1.0,0,9,0
2025-01-22 09:02:44,U_3444,U_1883,1320.43,A_133,D_1549,0,none,24,1,1313.149090909091,11,11,1.0,0,9,0
2025-01-22 09:02:47,U_5640,U_2575,1886.62,A_155,D_3526,0,none,30,1,3094.16,8,8,1.0,0,9,0
2025-01-22 09:02:56,U_8118,U_1272,1800.72,A_366,D_2159,0,none,19,1,3366.1887500000003,8,8,1.0,0,9,0
2025-01-22 09:03:18,U_206,U_8071,2392.99,A_124,D_3789,0,none,20,1,1656.4058333333332,12,12,1.0,0,9,0
2025-01-22 09:03:33,U_750,U_9527,2783.14,A_385,D_1128,0,none,27,1,2505.83,13,13,1.0,0,9,0
2025-01-22 09:03:42,U_1362,U_1341,842.39,A_84,D_32,0,none,22,1,2153.8022222222226,9,9,1.0,0,9,0
2025-01-22 09:04:04,U_1546,U_5638,2760.83,A_292,D_1605,0,none,22,1,1939.1484615384616,13,13,1.0,0,9,0
2025-01-22 09:05:00,U_6018,U_2514,15442.03,A_203,D_4966,0,none,22,1,3277.6433333333334,6,6,1.0,0,9,0
2025-01-22 09:07:08,U_8467,U_6735,1519.03,A_170,D_4468,0,none,31,1,2276.0044444444447,9,9,1.0,0,9,0
2025-01-22 09:07:58,U_2675,U_3513,748.74,A_320,D_2157,0,none,30,1,1872.751111111111,9,9,1.0,0,9,0
2025-01-22 09:08:11,U_736,U_2871,342.11,A_78,D_4096,0,none,25,1,934.303076923077,13,13,1.0,0,9,0
2025-01-22 09:08:20,U_3224,U_639,5429.2,A_330,D_4619,1,fraud_ring,23,1,2395.303076923077,13,13,1.0,0,9,0
2025-01-22 09:08:21,U_7223,U_4840,544.25,A_399,D_3721,0,none,28,1,1700.966,10,10,1.0,0,9,0
2025-01-22 09:08:25,U_6597,U_2338,411.15,A_136,D_2963,0,none,30,1,2961.6781818181817,11,11,1.0,0,9,0
2025-01-22 09:09:32,U_7988,U_5737,634.09,A_304,D_248,0,none,16,1,1327.788,5,5,1.0,0,9,0
2025-01-22 09:11:31,U_1014,U_1439,3407.45,A_319,D_4975,0,none,19,1,2532.734,5,5,1.0,0,9,0
2025-01-22 09:11:38,U_1423,U_1932,3709.72,A_391,D_683,0,none,15,1,3061.889375,16,16,1.0,0,9,0
2025-01-22 09:11:44,U_4284,U_9995,1070.88,A_381,D_2888,0,none,24,1,2285.936111111111,18,14,1.0,0,9,0
2025-01-22 09:13:51,U_7784,U_7970,1406.15,A_338,D_3053,0,none,23,1,1231.7927272727275,11,11,1.0,0,9,0
2025-01-22 09:14:45,U_1063,U_90,725.38,A_151,D_3263,0,none,27,1,1575.5376923076924,13,13,1.0,0,9,0
2025-01-22 09:15:37,U_1864,U_7170,2696.24,A_227,D_3213,0,none,19,1,1805.52,9,9,1.0,0,9,0
2025-01-22 09:15:38,U_6027,U_1668,1973.99,A_189,D_1500,0,none,26,1,3114.942857142857,7,7,1.0,0,9,0
2025-01-22 09:16:17,U_248,U_8138,283.0,A_300,D_222,0,none,24,1,1170.1186666666665,15,15,2.0,0,9,0
2025-01-22 09:16:30,U_2812,U_6535,401.48,A_382,D_3289,0,none,12,1,2011.7466666666667,6,6,1.0,0,9,0
2025-01-22 09:17:31,U_6383,U_8814,1083.25,A_175,D_1701,0,none,22,1,1839.5142857142857,14,14,1.0,0,9,0
2025-01-22 09:18:59,U_4990,U_7417,141.66,A_387,D_2051,0,none,22,1,2324.192,10,10,1.0,0,9,0
2025-01-22 09:19:31,U_1466,U_2043,1336.76,A_312,D_2419,0,none,20,1,1294.2544444444445,9,9,1.0,0,9,0
2025-01-22 09:20:40,U_4585,U_8847,43.1,A_386,D_2773,0,none,20,1,2803.172,10,10,1.0,0,9,0
2025-01-22 09:21:09,U_5096,U_5934,5623.54,A_113,D_222,0,none,24,1,2441.1466666666665,9,9,1.0,0,9,0
2025-01-22 09:21:26,U_699,U_2539,2749.95,A_100,D_3952,0,none,17,1,2825.581111111111,9,9,2.0,0,9,0
2025-01-22 09:23:48,U_7249,U_4318,2561.59,A_192,D_232,0,none,28,1,1863.5533333333333,15,15,1.0,0,9,0
2025-01-22 09:24:08,U_7121,U_6064,4416.24,A_382,D_1840,0,none,23,1,1923.8229999999999,10,10,3.0,0,9,0
2025-01-22 09:24:27,U_2690,U_8467,1245.71,A_46,D_486,0,none,18,1,1374.692,5,5,1.0,0,9,0
2025-01-22 09:24:51,U_7699,U_943,459.11,A_119,D_4146,0,none,20,1,1938.9183333333333,12,12,1.0,0,9,0
2025-01-22 09:25:17,U_6069,U_1283,1555.99,A_396,D_2434,0,none,22,1,2268.4309090909087,11,11,1.0,0,9,0
2025-01-22 09:26:40,U_7766,U_2114,1753.34,A_334,D_2780,0,none,16,1,2204.005,6,6,1.0,0,9,0
2025-01-22 09:27:14,U_2585,U_4228,3980.49,A_273,D_233,0,none,25,1,1650.2050000000002,18,18,1.0,0,9,0
2025-01-22 09:27:18,U_6501,U_3881,2327.11,A_226,D_1535,0,none,24,1,2191.6307142857145,14,14,1.0,0,9,0
2025-01-22 09:27:27,U_6011,U_7559,1383.72,A_25,D_2499,0,none,18,1,2119.9875,8,8,1.0,0,9,0
2025-01-22 09:28:56,U_760,U_2019,564.67,A_89,D_3764,0,none,23,1,1718.19,11,11,1.0,0,9,0
2025-01-22 09:29:09,U_4486,U_619,10920.06,A_120,D_2643,0,none,36,1,2989.5612499999997,8,8,1.0,0,9,0
2025-01-22 09:29:10,U_2146,U_6002,637.6,A_242,D_161,0,none,19,1,1044.89,7,7,1.0,0,9,0
2025-01-22 09:30:42,U_6240,U_4882,2941.61,A_132,D_4211,0,none,21,1,2189.196,10,10,2.0,0,9,0
2025-01-22 09:31:27,U_4030,U_5487,2492.12,A_141,D_1717,0,none,24,1,2340.639285714286,14,14,2.0,0,9,0
2025-01-22 09:31:58,U_8561,U_9456,359.36,A_193,D_2993,0,none,24,1,1656.4890909090907,11,11,1.0,0,9,0
2025-01-22 09:33:18,U_3758,U_3738,1189.92,A_339,D_2443,0,none,17,1,974.756,10,10,1.0,0,9,0
2025-01-22 09:33:23,U_4169,U_9727,1136.02,A_116,D_3432,0,none,29,1,1487.4250000000002,12,12,1.0,0,9,0
2025-01-22 09:33:58,U_2936,U_8678,26.85,A_186,D_1993,0,none,19,1,1492.9781818181816,11,11,1.0,0,9,0
2025-01-22 09:35:00,U_458,U_9957,29.51,A_55,D_4426,0,none,21,1,1714.1608333333334,12,12,1.0,0,9,0
2025-01-22 09:35:10,U_7687,U_8127,122.14,A_188,D_4753,0,none,21,1,2705.8849999999998,14,14,1.0,0,9,0
2025-01-22 09:35:18,U_7971,U_4964,702.23,A_348,D_1593,0,none,30,1,1844.8628571428574,14,14,1.0,0,9,0
2025-01-22 09:35:19,U_2705,U_4324,1170.73,A_357,D_1892,0,none,16,1,2903.6611111111106,9,9,1.0,0,9,0
2025-01-22 09:35:45,U_6576,U_547,2166.1,A_13,D_4238,0,none,25,1,1841.228888888889,9,9,1.0,0,9,0
2025-01-22 09:36:11,U_3447,U_6295,1225.25,A_288,D_1753,0,none,28,1,1722.5027272727273,11,7,2.0,0,9,0
2025-01-22 09:36:16,U_2222,U_7779,3696.62,A_53,D_4875,0,none,22,1,2249.6027272727274,11,11,1.0,0,9,0
2025-01-22 09:37:43,U_3476,U_8754,623.9,A_304,D_1294,0,none,14,1,1292.1155555555554,9,9,1.0,0,9,0
2025-01-22 09:37:55,U_7485,U_107,359.43,A_345,D_2516,0,none,20,1,2096.284166666667,12,12,2.0,0,9,0
2025-01-22 09:37:55,U_3644,U_1400,1897.11,A_315,D_807,0,none,24,1,2110.7655555555557,9,9,1.0,0,9,0
2025-01-22 09:38:51,U_4043,U_6997,2309.0,A_74,D_1146,0,none,16,1,3158.8466666666664,9,9,1.0,0,9,0
2025-01-22 09:39:55,U_9211,U_2264,2304.22,A_265,D_2195,0,none,19,1,1750.5318181818182,11,11,1.0,0,9,0
2025-01-22 09:40:48,U_4855,U_5695,1235.78,A_127,D_4499,0,none,29,1,3614.662,15,15,1.0,0,9,0
2025-01-22 09:41:30,U_3201,U_6514,199.87,A_22,D_996,0,none,19,1,3604.316666666667,12,12,1.0,0,9,0
2025-01-22 09:41:31,U_9872,U_6800,328.76,A_95,D_3769,0,none,18,1,1623.225,10,10,2.0,0,9,0
2025-01-22 09:42:49,U_6865,U_4093,473.14,A_118,D_4177,0,none,18,1,1742.029230769231,13,13,1.0,0,9,0
2025-01-22 09:42:53,U_8534,U_3101,368.08,A_219,D_1720,0,none,17,1,1925.1990909090907,11,11,1.0,0,9,0
2025-01-22 09:43:33,U_791,U_3510,57.2,A_213,D_4973,0,none,20,1,2731.994,5,5,1.0,0,9,0
2025-01-22 09:43:41,U_3478,U_1235,975.65,A_141,D_4044,0,none,27,1,2356.978333333333,6,6,1.0,0,9,0
2025-01-22 09:44:31,U_3285,U_3455,906.43,A_113,D_1379,1,business_fraud,26,1,2481.621818181818,11,7,1.0,0,9,0
